claim_id,label,oc_source_id,layer_index,margin_evidence_only,margin_after_anchor,margin_final_prefix,margin_shift
4f90e141b3068b6b2ff3d1a5::4,com,28406915-1d77-5143-9ab5-43a59e9e3086,63,0.2951228082007823,0.40202555917712746,0.23402177569702043,-0.061101032503761865
4f90e141b3068b6b2ff3d1a5::5,com,a5fe0614-3a16-5569-bb04-c3818700f37d,63,0.15036078870536812,0.21155884854467671,0.13104122830065618,-0.019319560404711944
4f90e141b3068b6b2ff3d1a5::6,com,ead8e004-2c23-5dd2-94d6-d2ddc7e20450,63,0.35769271264537916,0.39464787304338456,0.2818038344716388,-0.07588887817374035
546a49550415320fbb9316ad::0,com,5daa6374-7142-5466-8a42-969e1d745b62,63,0.15450140074449803,0.22164387498213511,0.19544680788467328,0.04094540714017525
647bc08d18cac6dbda791c42::0,com,3fcda262-c67d-5eff-b53c-5913ec1bdab3,63,0.37288166798256517,0.48020492781702057,0.03292298512457492,-0.33995868285799025
72692c9fe3d361f082e66556::1,com,42d93582-2039-5d14-9ed1-3851f300e65a,63,-0.18148516230614975,-0.218323218559477,0.07152626932811046,0.2530114316342602
76de61af821cbfa636cc92fe::1,com,23795d03-8fea-52d5-853f-805941885f1b,63,-0.43637755574384346,-0.34656652662343157,0.2930102399823954,0.7293877957262389
7b5324a4c69137200e0d74e2::1,com,b5173091-9c04-5776-90f4-4c693005712f,63,-0.43826488195616004,-0.4101011499878729,0.19919482643012665,0.6374597083862867
72c22160d0226e69dd0c8407::2,com,d16c36e8-30a4-5fa4-9942-2fb64eae254b,63,-0.029906637521861734,-0.024520922395494138,0.23882139077855422,0.268728028300416
72c22160d0226e69dd0c8407::3,com,d16c36e8-30a4-5fa4-9942-2fb64eae254b,63,-0.008423755016979118,0.011897336502713407,0.2007231677881342,0.20914692280511332
844c677f9eb40b4cc09e828a::0,com,3cf8d7df-175b-5367-b816-c2bcdb9cb045,63,0.23248833421954584,0.17998541142375768,0.02578938072485293,-0.20669895349469292
88feed4e79da04e646ebc129::1,com,8e3ec428-9f5d-5a90-aef5-8ebdd2a5dba1,63,-0.19402896002101871,-0.2692032061952069,0.09199947148780094,0.2860284315088196
9c318ab198a0c0e5c19cd4b6::0,com,33526546-e0bc-505c-a28e-de09063472d6,63,0.2657536700163056,0.36043097144128033,0.3638503483044485,0.09809667828814289
a12d2706258e7cd94b157f13::0,com,b742bb23-5e32-5ae2-ba52-37e21e070765,63,0.2935490238142192,0.40371805498493646,0.40463318178070157,0.11108415796648236
a13c273dcddfa537845c91d0::0,com,ea7aed85-9d2d-5bf0-8380-4258a1c3f3bd,63,0.12483769152538504,0.15061450145273958,0.1549720283229159,0.03013433679753086
c486d3f623a7c682d0051190::2,com,ee612d2e-20b7-54ac-9843-ee66e701ff70,63,0.5909905647370711,0.5818016217343062,0.8254317956173078,0.23444123088023672
c486d3f623a7c682d0051190::3,com,6bcae3d4-28d1-5d18-9781-3a17c474b979,63,0.6423834704385518,0.6587211454924398,0.7684190349573338,0.12603556451878195
cbf01f06a75320ed354d25af::0,com,4c7e3625-b8ac-5a2,63,0.1130631680026738,0.15302673136740574,0.06215063429024592,-0.050912533712427877
d6d0cf531ac1d23c6fa0a6b6::0,com,4238a38e-3f01-58b1-b3f7-306b958412a2,63,0.101130570217835,0.1544722065349563,0.05332975457733835,-0.04780081564049665
da7b960f34b7f3185ea6d045::0,com,4f72bb2a-f38e-57d6-be83-d239f2bce853,63,-0.007466290709773893,0.01728840947083221,0.011560866993842844,0.019027157703616737
e0699671e9dc302a776e8354::0,com,4c3b71a2-df82-5cab-b307-ddad82c3cee1,63,-0.11628393031651363,-0.08082598338988167,-0.10965140294136067,0.006632527375152963
e0699671e9dc302a776e8354::1,com,4c3b71a2-df82-5cab-b307-ddad82c3cee1,63,-0.06442844847297813,-0.039752709332401825,-0.019134430996267437,0.04529401747671069
eae749337c708ec5697cf97e::0,com,66a81635-e1c7-554d-b7f9-20431dd2a4fc,63,0.16595514383165177,0.24561516584403886,0.1009759358307557,-0.06497920800089607
ed91e258dd31d6431b37bd91::0,com,11b22028-0823-5528-b682-07d296de35,63,0.3188710202676134,0.5079969107395161,0.5128023524025163,0.19393133213490288
edaebbb4a2886364c2f5455c::1,com,4c3b71a2-df82-5cab-b307-ddad82c3cee1,63,0.182439750446028,0.29436123976960615,0.19754681360446658,0.015107063158438572
f209b8c081219def0ef4ace5::2,com,f6f035a1-5bb1-59bc-bf92-2a4205bbf9fd,63,-0.45044539958982943,-0.39214342612781744,-0.4384657992684389,0.011979600321390504
f3d6d302751188c87c7c1304::0,com,7ef241e3-a71f-5fd9-b05e-32a62940f2b6,63,0.19095053995370714,0.2326736777843449,0.2834762845019052,0.09252574454819806
fcb5ab40c54f3bce352480bc::0,com,79228970-868a-50da-a278-984355d36d20,63,0.13617952011277723,0.22431075846150228,0.08729170434818712,-0.048887815764590115
fcb5ab40c54f3bce352480bc::1,com,10a15b4a-8adf-5087-9e41-cc2c3d856026,63,0.08219254859316982,0.12812446726531335,-0.011057890763141676,-0.0932504393563115
fcb5ab40c54f3bce352480bc::2,com,6c57674e-3d10-5171-a3ff-f0f34819b388,63,0.10755905957032841,0.116221690072971,0.005192380508194705,-0.1023666790621337
fcb5ab40c54f3bce352480bc::3,com,d93fc2d6-b0d3-52b4-b9de-bd074c27365b,63,0.08216597063295283,0.12986420122329656,0.022169698208717503,-0.05999627242423533
fcb5ab40c54f3bce352480bc::4,com,ba8b2716-9577-508e-b598-7e030ac99009,63,0.11405856008881066,0.15340603844119982,0.036391968309604006,-0.07766659177920665
fdd1695a1c8a50679d56e863::1,clean,,63,0.09724911077580067,0.08677790904758631,-0.02052641943975274,-0.11777553021555341
617b9e75f3c58dee20062f3c::0,clean,,63,-0.6760377617133788,-0.49552512356527384,-0.46717262491817446,0.20886513679520435
461ed0b2f30a1fe2a7aca6e3::0,clean,,63,-0.6018537275292837,-0.4733359536599647,-0.41209350173865567,0.189760225790628
bccd2741d2ab3570194f6bc7::1,clean,,63,0.07079778775182699,0.02493951929985183,0.057504266317489214,-0.013293521434337777
e1dd13daac1ecaf666f55bc2::0,clean,,63,-0.7232718877998711,-0.5517121319121079,-0.5979533550551133,0.1253185327447578
122180d2410c37fb1d467316::0,clean,,63,-0.9410354853055253,-0.6277844345059265,-0.6720561706748934,0.26897931463063185
5bdb71007a2f5b2c33e4bd71::0,clean,,63,-0.592046137440468,-0.53010436010615,-0.8294231825348707,-0.23737704509440272
c6e32087897377afc707821c::0,clean,,63,-0.4863329141751671,-0.3111973237677649,-0.4118578860908704,0.07447502808429673
ab28063625f4ba14b3379479::0,clean,,63,-0.3012482235682083,-0.13020250358509372,-0.4421328104182361,-0.1408845868500278
f5f185ff5f7901dc7c4dd711::0,clean,,63,-0.43694675719887827,-0.531131701459377,-0.570415018677362,-0.13346826147848373
dab078420665e61aa6883a1d::4,clean,,63,0.040938837660632776,0.054725226271727934,0.01881571841966234,-0.022123119240970435
3842f39935a34d58b55be97d::2,clean,,63,0.02812132295221692,0.0634319473201288,-0.0011176476131081747,-0.029238970565325095
e449057b794c66a951ffc20d::1,clean,,63,0.024008347769739036,0.05543375868233924,-0.011253331663457822,-0.03526167943319686
2a882b413da76b5d3b4d828a::0,clean,,63,-0.5359445737763584,-0.4550898309193647,-0.6859747248641663,-0.15003015108780793
42d490e9dcc8cd200649d0ff::1,clean,,63,0.11407847182561781,0.2150106507246493,0.21328684425053793,0.09920837242492012
1495b796ffe9d906c0df1b75::0,clean,,63,-0.6449707622918331,-0.6367893199347476,-0.35106105766418017,0.293909704627653
ea8b16320ebc9e5ee3d92c14::0,clean,,63,0.11407847182561781,0.2150106507246493,0.21328684425053793,0.09920837242492012
5edb9312f6f7f742fcdce8fc::0,clean,,63,-0.8432490540353608,-0.6779997011191631,-0.5084116303951274,0.3348374236402334
6e19826cc8478fa8a97d1dee::0,clean,,63,-0.30429721703761775,0.024133923182003802,-0.5718852713467527,-0.26758805430913496
e2b25103644606a2debc3586::1,clean,,63,0.024032684191084286,0.06420019452105397,-0.05897353148484233,-0.08300621567592661
7535579b90cfcb61fed1c380::0,clean,,63,-0.4147580083085394,-0.13071261608973736,-0.5577468849973692,-0.1429888766888298
6236365bb1b1dab256878dbe::0,clean,,63,-0.6390215639524665,-0.650134750720716,-0.5733564804984344,0.0656650834540321
ec4e31f512d6319b08a78d92::1,clean,,63,0.03288803254899386,0.03216268267075251,0.16048597910147488,0.12759794655248102
2b27156e1bc6e928eb6b916e::3,clean,,63,0.02365889923377973,0.06603220310202429,0.12562903171452372,0.10197013248074399
be83182a8a89eceb013c4764::2,clean,,63,0.07714437029799659,0.16007306227314522,0.0947915816964966,0.017647211398500007
edaebbb4a2886364c2f5455c::0,clean,,63,-0.20593618516930412,-0.024907834487958525,-0.5551755670685974,-0.34923938189929327
605dc49bacfb0b462cf31880::1,clean,,63,0.13183659934580627,0.1669026323033886,0.2134195056994801,0.08158290635367382
65b2855ba05f13d02f85adcd::1,clean,,63,0.03529933463786428,0.05788341353320514,-0.1429245521586805,-0.17822388679654477
90029829a3c76198a7de717b::0,clean,,63,-0.5618652495666765,-0.5929537916826941,-0.5864778408438862,-0.024612591277209717
40c2eb3691b1c2483780d090::0,clean,,63,-0.8081344472418223,-0.5584157490165707,-0.6493787284472545,0.15875571879456774
0c93a24758fe815a4f4bf747::0,clean,,63,-0.4101266799253747,-0.28623526192487897,-0.45446300260820477,-0.044336322682830054
72f7cf565eac6853d4a5f4bc::1,clean,,63,0.02913151824084237,0.06769989712137436,-0.06143497245698981,-0.09056649069783218
e219db6bec1a6b0c74699c00::0,clean,,63,-0.627993184820384,-0.5723375802308789,-0.7392543935392693,-0.11126120871888523
1f7e6a11b09b66d4eb7904e1::0,clean,,63,-0.6565975741515273,-0.4695160074449778,-0.4174963781684717,0.23910119598305563
bd164a06951b24d9fbb32e90::0,clean,,63,-0.2938072324632115,-0.09466121803010852,-0.30500833803565475,-0.011201105572443248
1e3b44203311b415f4712cc6::1,clean,,63,-0.08724176852239052,-0.14198340838362034,-0.47436741759049916,-0.38712564906810865
ec946af2d91d7d53d35312e6::1,clean,,63,-0.021724695167731123,-0.04103243584176741,-0.1499854926877572,-0.1282607975200261
fa4dfaaf2645d182bd7337d2::1,clean,,63,0.09475443533156214,0.05065733426544894,0.13587115659566484,0.04111672126410271
ffbd9d197177ca7b317f66cb::0,clean,,63,-0.7465322370827105,-0.7659743413943183,-0.5847763465011361,0.16175589058157447
4d64d12fe14c8c3ed4e3f73f::0,clean,,63,-0.7275712391349314,-0.554588895009026,-0.5015923847478273,0.22597885438710408
a3fbabc4125bd38ac2aed4db::1,clean,,63,0.13490120782260417,0.1433589077501703,0.12288204002664885,-0.012019167795955327
6277e9a8851e3c1a4ad9cd6e::0,clean,,63,-0.3836181244257793,-0.2121631210379646,-0.34496225656736706,0.03865586785841224
1108d7271243b64d3250ee9e::2,clean,,63,0.04271796285386731,0.06523583964955182,0.12844401920651047,0.08572605635264316
f6ad015f8e12733510bfd83d::0,clean,,63,-0.994942906323211,-0.794066844522799,-0.8017303292914387,0.1932125770317723
d4efc7e55f28c5602d3467ae::2,clean,,63,0.0247578861506893,0.06284030982079347,0.18016681658994954,0.15540893043926024
3dcaebddfb2987ddb1dc6ae7::1,clean,,63,0.19647525911467897,0.23883932641261266,0.46204463133518936,0.26556937222051036
741e6bfd3ada80120eff4191::0,clean,,63,-0.4645387618249073,-0.2642624147432474,-0.5151648093417285,-0.050626047516821204
88ef45f61812b1ec67818a35::1,clean,,63,0.13699883911829142,0.10339124691887391,0.03599093289873337,-0.10100790621955805
168c04ce1956c158d1651a93::2,clean,,63,0.02313968699989033,0.05505570270662896,0.03424727879789258,0.011107591798002248
a39e1668093aab21fc2f126e::0,clean,,63,-0.7283749390881099,-0.760441248661865,-0.6246313875975551,0.10374355149055481
